Symbol,Timestamp,DateTime,Price,Open,High,Low,Volume,ImpliedVolatility,Turnover,Source
SENSEX,1763217978196,2025-11-15T20:16:18.196,84691.11,84691.11,84860.50,84521.73,1187000,16.80,100528352678.10,YAHOO_FINANCE
SENSEX,1763217918196,2025-11-15T20:15:18.196,84690.52,84690.52,84859.90,84521.13,1188000,16.80,100612332103.76,YAHOO_FINANCE
SENSEX,1763217858196,2025-11-15T20:14:18.196,84689.90,84689.90,84859.28,84520.52,1189000,16.80,100696287679.21,YAHOO_FINANCE
SENSEX,1763217798196,2025-11-15T20:13:18.196,84689.26,84689.26,84858.64,84519.88,1190000,16.80,100780219420.87,YAHOO_FINANCE
SENSEX,1763217738196,2025-11-15T20:12:18.196,84688.60,84688.60,84857.98,84519.23,1191000,16.80,100864127347.63,YAHOO_FINANCE
SENSEX,1763217678196,2025-11-15T20:11:18.196,84687.93,84687.93,84857.30,84518.55,1192000,16.80,100948011480.93,YAHOO_FINANCE
SENSEX,1763217618196,2025-11-15T20:10:18.196,84687.24,84687.24,84856.61,84517.86,1193000,16.80,101031871844.68,YAHOO_FINANCE
SENSEX,1763217558196,2025-11-15T20:09:18.196,84686.52,84686.52,84855.90,84517.15,1194000,16.80,101115708465.35,YAHOO_FINANCE
SENSEX,1763217498196,2025-11-15T20:08:18.196,84685.79,84685.79,84855.16,84516.42,1195000,16.80,101199521371.89,YAHOO_FINANCE
SENSEX,1763217438196,2025-11-15T20:07:18.196,84685.04,84685.04,84854.41,84515.67,1196000,16.80,101283310595.77,YAHOO_FINANCE
SENSEX,1763217378196,2025-11-15T20:06:18.196,84684.27,84684.27,84853.64,84514.91,1197000,16.80,101367076171.00,YAHOO_FINANCE
SENSEX,1763217318196,2025-11-15T20:05:18.196,84683.49,84683.49,84852.85,84514.12,1198000,16.80,101450818134.09,YAHOO_FINANCE
SENSEX,1763217258196,2025-11-15T20:04:18.196,84682.68,84682.68,84852.05,84513.32,1199000,16.80,101534536524.05,YAHOO_FINANCE
SENSEX,1763217198196,2025-11-15T20:03:18.196,84681.86,84681.86,84851.22,84512.50,1200000,16.80,101618231382.44,YAHOO_FINANCE
SENSEX,1763217138196,2025-11-15T20:02:18.196,84681.02,84681.02,84850.38,84511.66,1201000,16.80,101701902753.31,YAHOO_FINANCE
SENSEX,1763217078196,2025-11-15T20:01:18.196,84680.16,84680.16,84849.52,84510.80,1202000,16.80,101785550683.24,YAHOO_FINANCE
SENSEX,1763217018196,2025-11-15T20:00:18.196,84679.28,84679.28,84848.64,84509.92,1203000,16.80,101869175221.32,YAHOO_FINANCE
SENSEX,1763216958196,2025-11-15T19:59:18.196,84678.39,84678.39,84847.74,84509.03,1204000,16.80,101952776419.15,YAHOO_FINANCE
SENSEX,1763216898196,2025-11-15T19:58:18.196,84677.47,84677.47,84846.83,84508.12,1205000,16.80,102036354330.84,YAHOO_FINANCE
SENSEX,1763216838196,2025-11-15T19:57:18.196,84676.54,84676.54,84845.89,84507.19,1206000,16.80,102119909013.02,YAHOO_FINANCE
SENSEX,1763216778196,2025-11-15T19:56:18.196,84675.59,84675.59,84844.94,84506.24,1207000,16.80,102203440524.81,YAHOO_FINANCE
SENSEX,1763216718196,2025-11-15T19:55:18.196,84674.63,84674.63,84843.98,84505.28,1208000,16.80,102286948927.85,YAHOO_FINANCE
SENSEX,1763216658196,2025-11-15T19:54:18.196,84673.64,84673.64,84842.99,84504.30,1209000,16.80,102370434286.28,YAHOO_FINANCE
SENSEX,1763216598196,2025-11-15T19:53:18.196,84672.64,84672.64,84841.99,84503.30,1210000,16.80,102453896666.73,YAHOO_FINANCE
SENSEX,1763216538196,2025-11-15T19:52:18.196,84671.62,84671.62,84840.97,84502.28,1211000,16.80,102537336138.34,YAHOO_FINANCE
SENSEX,1763216478196,2025-11-15T19:51:18.196,84670.59,84670.59,84839.93,84501.25,1212000,16.80,102620752772.73,YAHOO_FINANCE
SENSEX,1763216418196,2025-11-15T19:50:18.196,84669.54,84669.54,84838.87,84500.20,1213000,16.80,102704146644.02,YAHOO_FINANCE
SENSEX,1763216358196,2025-11-15T19:49:18.196,84668.47,84668.47,84837.80,84499.13,1214000,16.80,102787517828.80,YAHOO_FINANCE
SENSEX,1763216298196,2025-11-15T19:48:18.196,84667.38,84667.38,84836.71,84498.04,1215000,16.80,102870866406.16,YAHOO_FINANCE
SENSEX,1763216238196,2025-11-15T19:47:18.196,84666.28,84666.28,84835.61,84496.94,1216000,16.80,102954192457.66,YAHOO_FINANCE
SENSEX,1763216178196,2025-11-15T19:46:18.196,84665.16,84665.16,84834.49,84495.83,1217000,16.80,103037496067.32,YAHOO_FINANCE
SENSEX,1763216118196,2025-11-15T19:45:18.196,84664.02,84664.02,84833.35,84494.69,1218000,16.80,103120777321.64,YAHOO_FINANCE
SENSEX,1763216058196,2025-11-15T19:44:18.196,84662.87,84662.87,84832.19,84493.54,1219000,16.80,103204036309.57,YAHOO_FINANCE
SENSEX,1763215998196,2025-11-15T19:43:18.196,84661.70,84661.70,84831.02,84492.38,1220000,16.80,103287273122.53,YAHOO_FINANCE
SENSEX,1763215938196,2025-11-15T19:42:18.196,84660.51,84660.51,84829.84,84491.19,1221000,16.80,103370487854.38,YAHOO_FINANCE
SENSEX,1763215878196,2025-11-15T19:41:18.196,84659.31,84659.31,84828.63,84489.99,1222000,16.80,103453680601.41,YAHOO_FINANCE
SENSEX,1763215818196,2025-11-15T19:40:18.196,84658.10,84658.10,84827.41,84488.78,1223000,16.80,103536851462.38,YAHOO_FINANCE
SENSEX,1763215758196,2025-11-15T19:39:18.196,84656.86,84656.86,84826.18,84487.55,1224000,16.80,103620000538.46,YAHOO_FINANCE
SENSEX,1763215698196,2025-11-15T19:38:18.196,84655.61,84655.61,84824.93,84486.30,1225000,16.80,103703127933.24,YAHOO_FINANCE
SENSEX,1763215638196,2025-11-15T19:37:18.196,84654.35,84654.35,84823.66,84485.04,1226000,16.80,103786233752.73,YAHOO_FINANCE
SENSEX,1763215578196,2025-11-15T19:36:18.196,84653.07,84653.07,84822.38,84483.76,1227000,16.80,103869318105.35,YAHOO_FINANCE
SENSEX,1763215518196,2025-11-15T19:35:18.196,84651.78,84651.78,84821.08,84482.47,1228000,16.80,103952381101.93,YAHOO_FINANCE
SENSEX,1763215458196,2025-11-15T19:34:18.196,84650.47,84650.47,84819.77,84481.17,1229000,16.80,104035422855.68,YAHOO_FINANCE
SENSEX,1763215398196,2025-11-15T19:33:18.196,84649.14,84649.14,84818.44,84479.84,1230000,16.80,104118443482.20,YAHOO_FINANCE
SENSEX,1763215338196,2025-11-15T19:32:18.196,84647.80,84647.80,84817.10,84478.51,1231000,16.80,104201443099.46,YAHOO_FINANCE
SENSEX,1763215278196,2025-11-15T19:31:18.196,84646.45,84646.45,84815.74,84477.15,1232000,16.80,104284421827.81,YAHOO_FINANCE
SENSEX,1763215218196,2025-11-15T19:30:18.196,84645.08,84645.08,84814.37,84475.79,1233000,16.80,104367379789.95,YAHOO_FINANCE
SENSEX,1763215158196,2025-11-15T19:29:18.196,84643.69,84643.69,84812.98,84474.41,1234000,16.80,104450317110.93,YAHOO_FINANCE
SENSEX,1763215098196,2025-11-15T19:28:18.196,84642.29,84642.29,84811.58,84473.01,1235000,16.80,104533233918.14,YAHOO_FINANCE
SENSEX,1763215038196,2025-11-15T19:27:18.196,84640.88,84640.88,84810.16,84471.60,1236000,16.80,104616130341.30,YAHOO_FINANCE
SENSEX,1763214978196,2025-11-15T19:26:18.196,84639.46,84639.46,84808.73,84470.18,1237000,16.80,104699006512.45,YAHOO_FINANCE
SENSEX,1763214918196,2025-11-15T19:25:18.196,84638.01,84638.01,84807.29,84468.74,1238000,16.80,104781862565.93,YAHOO_FINANCE
SENSEX,1763214858196,2025-11-15T19:24:18.196,84636.56,84636.56,84805.83,84467.29,1239000,16.80,104864698638.39,YAHOO_FINANCE
SENSEX,1763214798196,2025-11-15T19:23:18.196,84635.09,84635.09,84804.36,84465.82,1240000,16.80,104947514868.78,YAHOO_FINANCE
SENSEX,1763214738196,2025-11-15T19:22:18.196,84633.61,84633.61,84802.88,84464.34,1241000,16.80,105030311398.29,YAHOO_FINANCE
SENSEX,1763214678196,2025-11-15T19:21:18.196,84632.12,84632.12,84801.38,84462.85,1242000,16.80,105113088370.40,YAHOO_FINANCE
SENSEX,1763214618196,2025-11-15T19:20:18.196,84630.61,84630.61,84799.87,84461.35,1243000,16.80,105195845930.84,YAHOO_FINANCE
SENSEX,1763214558196,2025-11-15T19:19:18.196,84629.09,84629.09,84798.35,84459.83,1244000,16.80,105278584227.59,YAHOO_FINANCE
SENSEX,1763214498196,2025-11-15T19:18:18.196,84627.55,84627.55,84796.81,84458.30,1245000,16.80,105361303410.83,YAHOO_FINANCE
SENSEX,1763214438196,2025-11-15T19:17:18.196,84626.01,84626.01,84795.26,84456.75,1246000,16.80,105444003632.99,YAHOO_FINANCE
SENSEX,1763214378196,2025-11-15T19:16:18.196,84624.45,84624.45,84793.70,84455.20,1247000,16.80,105526685048.70,YAHOO_FINANCE
SENSEX,1763214318196,2025-11-15T19:15:18.196,84622.87,84622.87,84792.12,84453.63,1248000,16.80,105609347814.75,YAHOO_FINANCE
SENSEX,1763214258196,2025-11-15T19:14:18.196,84621.29,84621.29,84790.53,84452.05,1249000,16.80,105691992090.14,YAHOO_FINANCE
SENSEX,1763214198196,2025-11-15T19:13:18.196,84619.69,84619.69,84788.93,84450.46,1250000,16.80,105774618036.03,YAHOO_FINANCE
SENSEX,1763214138196,2025-11-15T19:12:18.196,84618.09,84618.09,84787.32,84448.85,1251000,16.80,105857225815.71,YAHOO_FINANCE
SENSEX,1763214078196,2025-11-15T19:11:18.196,84616.47,84616.47,84785.70,84447.23,1252000,16.80,105939815594.64,YAHOO_FINANCE
SENSEX,1763214018196,2025-11-15T19:10:18.196,84614.83,84614.83,84784.06,84445.60,1253000,16.80,106022387540.38,YAHOO_FINANCE
SENSEX,1763213958196,2025-11-15T19:09:18.196,84613.19,84613.19,84782.42,84443.96,1254000,16.80,106104941822.60,YAHOO_FINANCE
SENSEX,1763213898196,2025-11-15T19:08:18.196,84611.54,84611.54,84780.76,84442.31,1255000,16.80,106187478613.07,YAHOO_FINANCE
SENSEX,1763213838196,2025-11-15T19:07:18.196,84609.87,84609.87,84779.09,84440.65,1256000,16.80,106269998085.63,YAHOO_FINANCE
SENSEX,1763213778196,2025-11-15T19:06:18.196,84608.19,84608.19,84777.41,84438.98,1257000,16.80,106352500416.20,YAHOO_FINANCE
SENSEX,1763213718196,2025-11-15T19:05:18.196,84606.51,84606.51,84775.72,84437.29,1258000,16.80,106434985782.74,YAHOO_FINANCE
SENSEX,1763213658196,2025-11-15T19:04:18.196,84604.81,84604.81,84774.02,84435.60,1259000,16.80,106517454365.24,YAHOO_FINANCE
SENSEX,1763213598196,2025-11-15T19:03:18.196,84603.10,84603.10,84772.31,84433.89,1260000,16.80,106599906345.70,YAHOO_FINANCE
SENSEX,1763213538196,2025-11-15T19:02:18.196,84601.38,84601.38,84770.58,84432.18,1261000,16.80,106682341908.14,YAHOO_FINANCE
SENSEX,1763213478196,2025-11-15T19:01:18.196,84599.65,84599.65,84768.85,84430.45,1262000,16.80,106764761238.54,YAHOO_FINANCE
SENSEX,1763213418196,2025-11-15T19:00:18.196,84597.91,84597.91,84767.11,84428.72,1263000,16.80,106847164524.88,YAHOO_FINANCE
SENSEX,1763213358196,2025-11-15T18:59:18.196,84596.16,84596.16,84765.36,84426.97,1264000,16.80,106929551957.07,YAHOO_FINANCE
SENSEX,1763213298196,2025-11-15T18:58:18.196,84594.41,84594.41,84763.59,84425.22,1265000,16.80,107011923726.95,YAHOO_FINANCE
SENSEX,1763213238196,2025-11-15T18:57:18.196,84592.64,84592.64,84761.82,84423.45,1266000,16.80,107094280028.28,YAHOO_FINANCE
SENSEX,1763213178196,2025-11-15T18:56:18.196,84590.86,84590.86,84760.04,84421.68,1267000,16.80,107176621056.74,YAHOO_FINANCE
SENSEX,1763213118196,2025-11-15T18:55:18.196,84589.07,84589.07,84758.25,84419.90,1268000,16.80,107258947009.86,YAHOO_FINANCE
SENSEX,1763213058196,2025-11-15T18:54:18.196,84587.28,84587.28,84756.45,84418.11,1269000,16.80,107341258087.05,YAHOO_FINANCE
SENSEX,1763212998196,2025-11-15T18:53:18.196,84585.48,84585.48,84754.65,84416.31,1270000,16.80,107423554489.58,YAHOO_FINANCE
SENSEX,1763212938196,2025-11-15T18:52:18.196,84583.66,84583.66,84752.83,84414.50,1271000,16.80,107505836420.52,YAHOO_FINANCE
SENSEX,1763212878196,2025-11-15T18:51:18.196,84581.84,84581.84,84751.01,84412.68,1272000,16.80,107588104084.76,YAHOO_FINANCE
SENSEX,1763212818196,2025-11-15T18:50:18.196,84580.01,84580.01,84749.17,84410.85,1273000,16.80,107670357689.00,YAHOO_FINANCE
SENSEX,1763212758196,2025-11-15T18:49:18.196,84578.18,84578.18,84747.33,84409.02,1274000,16.80,107752597441.66,YAHOO_FINANCE
SENSEX,1763212698196,2025-11-15T18:48:18.196,84576.33,84576.33,84745.48,84407.18,1275000,16.80,107834823552.97,YAHOO_FINANCE
SENSEX,1763212638196,2025-11-15T18:47:18.196,84574.48,84574.48,84743.63,84405.33,1276000,16.80,107917036234.86,YAHOO_FINANCE
SENSEX,1763212578196,2025-11-15T18:46:18.196,84572.62,84572.62,84741.77,84403.47,1277000,16.80,107999235700.98,YAHOO_FINANCE
SENSEX,1763212518196,2025-11-15T18:45:18.196,84570.75,84570.75,84739.89,84401.61,1278000,16.80,108081422166.66,YAHOO_FINANCE
SENSEX,1763212458196,2025-11-15T18:44:18.196,84568.88,84568.88,84738.02,84399.74,1279000,16.80,108163595848.92,YAHOO_FINANCE
SENSEX,1763212398196,2025-11-15T18:43:18.196,84567.00,84567.00,84736.13,84397.86,1280000,16.80,108245756966.44,YAHOO_FINANCE
SENSEX,1763212338196,2025-11-15T18:42:18.196,84565.11,84565.11,84734.24,84395.98,1281000,16.80,108327905739.50,YAHOO_FINANCE
SENSEX,1763212278196,2025-11-15T18:41:18.196,84563.22,84563.22,84732.34,84394.09,1282000,16.80,108410042390.03,YAHOO_FINANCE
SENSEX,1763212218196,2025-11-15T18:40:18.196,84561.31,84561.31,84730.44,84392.19,1283000,16.80,108492167141.51,YAHOO_FINANCE
SENSEX,1763212158196,2025-11-15T18:39:18.196,84559.41,84559.41,84728.53,84390.29,1284000,16.80,108574280219.02,YAHOO_FINANCE
SENSEX,1763212098196,2025-11-15T18:38:18.196,84557.50,84557.50,84726.61,84388.38,1285000,16.80,108656381849.17,YAHOO_FINANCE
SENSEX,1763212038196,2025-11-15T18:37:18.196,84555.58,84555.58,84724.69,84386.47,1286000,16.80,108738472260.12,YAHOO_FINANCE
SENSEX,1763211978196,2025-11-15T18:36:18.196,84553.65,84553.65,84722.76,84384.55,1287000,16.80,108820551681.51,YAHOO_FINANCE
SENSEX,1763211918196,2025-11-15T18:35:18.196,84551.72,84551.72,84720.83,84382.62,1288000,16.80,108902620344.47,YAHOO_FINANCE
SENSEX,1763211858196,2025-11-15T18:34:18.196,84549.79,84549.79,84718.89,84380.69,1289000,16.80,108984678481.60,YAHOO_FINANCE
SENSEX,1763211798196,2025-11-15T18:33:18.196,84547.85,84547.85,84716.95,84378.75,1290000,16.80,109066726326.94,YAHOO_FINANCE
SENSEX,1763211738196,2025-11-15T18:32:18.196,84545.91,84545.91,84715.00,84376.81,1291000,16.80,109148764115.92,YAHOO_FINANCE
SENSEX,1763211678196,2025-11-15T18:31:18.196,84543.96,84543.96,84713.04,84374.87,1292000,16.80,109230792085.40,YAHOO_FINANCE
SENSEX,1763211618196,2025-11-15T18:30:18.196,84542.00,84542.00,84711.09,84372.92,1293000,16.80,109312810473.59,YAHOO_FINANCE
SENSEX,1763211558196,2025-11-15T18:29:18.196,84540.05,84540.05,84709.13,84370.97,1294000,16.80,109394819520.05,YAHOO_FINANCE
SENSEX,1763211498196,2025-11-15T18:28:18.196,84538.08,84538.08,84707.16,84369.01,1295000,16.80,109476819465.67,YAHOO_FINANCE
SENSEX,1763211438196,2025-11-15T18:27:18.196,84536.12,84536.12,84705.19,84367.05,1296000,16.80,109558810552.64,YAHOO_FINANCE
SENSEX,1763211378196,2025-11-15T18:26:18.196,84534.15,84534.15,84703.22,84365.08,1297000,16.80,109640793024.43,YAHOO_FINANCE
SENSEX,1763211318196,2025-11-15T18:25:18.196,84532.18,84532.18,84701.24,84363.11,1298000,16.80,109722767125.77,YAHOO_FINANCE
SENSEX,1763211258196,2025-11-15T18:24:18.196,84530.20,84530.20,84699.26,84361.14,1299000,16.80,109804733102.60,YAHOO_FINANCE
SENSEX,1763211198196,2025-11-15T18:23:18.196,84528.22,84528.22,84697.28,84359.17,1300000,16.80,109886691202.10,YAHOO_FINANCE
SENSEX,1763211138196,2025-11-15T18:22:18.196,84526.24,84526.24,84695.30,84357.19,1301000,16.80,109968641672.60,YAHOO_FINANCE
SENSEX,1763211078196,2025-11-15T18:21:18.196,84524.26,84524.26,84693.31,84355.21,1302000,16.80,110050584763.61,YAHOO_FINANCE
SENSEX,1763211018196,2025-11-15T18:20:18.196,84522.27,84522.27,84691.32,84353.23,1303000,16.80,110132520725.77,YAHOO_FINANCE
SENSEX,1763210958196,2025-11-15T18:19:18.196,84520.28,84520.28,84689.32,84351.24,1304000,16.80,110214449810.83,YAHOO_FINANCE
SENSEX,1763210898196,2025-11-15T18:18:18.196,84518.29,84518.29,84687.33,84349.26,1305000,16.80,110296372271.62,YAHOO_FINANCE
SENSEX,1763210838196,2025-11-15T18:17:18.196,84516.30,84516.30,84685.33,84347.27,1306000,16.80,110378288362.04,YAHOO_FINANCE
SENSEX,1763210778196,2025-11-15T18:16:18.196,84514.31,84514.31,84683.33,84345.28,1307000,16.80,110460198337.01,YAHOO_FINANCE
SENSEX,1763210718196,2025-11-15T18:15:18.196,84512.31,84512.31,84681.34,84343.29,1308000,16.80,110542102452.48,YAHOO_FINANCE
SENSEX,1763210658196,2025-11-15T18:14:18.196,84510.31,84510.31,84679.33,84341.29,1309000,16.80,110624000965.37,YAHOO_FINANCE
SENSEX,1763210598196,2025-11-15T18:13:18.196,84508.32,84508.32,84677.33,84339.30,1310000,16.80,110705894133.56,YAHOO_FINANCE
SENSEX,1763210538196,2025-11-15T18:12:18.196,84506.32,84506.32,84675.33,84337.30,1311000,16.80,110787782215.87,YAHOO_FINANCE
SENSEX,1763210478196,2025-11-15T18:11:18.196,84504.32,84504.32,84673.33,84335.31,1312000,16.80,110869665472.03,YAHOO_FINANCE
SENSEX,1763210418196,2025-11-15T18:10:18.196,84502.32,84502.32,84671.32,84333.31,1313000,16.80,110951544162.65,YAHOO_FINANCE
SENSEX,1763210358196,2025-11-15T18:09:18.196,84500.32,84500.32,84669.32,84331.32,1314000,16.80,111033418549.19,YAHOO_FINANCE
SENSEX,1763210298196,2025-11-15T18:08:18.196,84498.32,84498.32,84667.32,84329.32,1315000,16.80,111115288893.94,YAHOO_FINANCE
SENSEX,1763210238196,2025-11-15T18:07:18.196,84496.32,84496.32,84665.31,84327.33,1316000,16.80,111197155460.02,YAHOO_FINANCE
SENSEX,1763210178196,2025-11-15T18:06:18.196,84494.32,84494.32,84663.31,84325.33,1317000,16.80,111279018511.28,YAHOO_FINANCE
SENSEX,1763210118196,2025-11-15T18:05:18.196,84492.32,84492.32,84661.31,84323.34,1318000,16.80,111360878312.37,YAHOO_FINANCE
SENSEX,1763210058196,2025-11-15T18:04:18.196,84490.32,84490.32,84659.30,84321.34,1319000,16.80,111442735128.64,YAHOO_FINANCE
SENSEX,1763209998196,2025-11-15T18:03:18.196,84488.33,84488.33,84657.30,84319.35,1320000,16.80,111524589226.14,YAHOO_FINANCE
SENSEX,1763209938196,2025-11-15T18:02:18.196,84486.33,84486.33,84655.30,84317.36,1321000,16.80,111606440871.58,YAHOO_FINANCE
SENSEX,1763209878196,2025-11-15T18:01:18.196,84484.33,84484.33,84653.30,84315.37,1322000,16.80,111688290332.35,YAHOO_FINANCE
SENSEX,1763209818196,2025-11-15T18:00:18.196,84482.34,84482.34,84651.31,84313.38,1323000,16.80,111770137876.42,YAHOO_FINANCE
SENSEX,1763209758196,2025-11-15T17:59:18.196,84480.35,84480.35,84649.31,84311.39,1324000,16.80,111851983772.38,YAHOO_FINANCE
SENSEX,1763209698196,2025-11-15T17:58:18.196,84478.36,84478.36,84647.32,84309.40,1325000,16.80,111933828289.35,YAHOO_FINANCE
SENSEX,1763209638196,2025-11-15T17:57:18.196,84476.37,84476.37,84645.33,84307.42,1326000,16.80,112015671697.02,YAHOO_FINANCE
SENSEX,1763209578196,2025-11-15T17:56:18.196,84474.39,84474.39,84643.34,84305.44,1327000,16.80,112097514265.56,YAHOO_FINANCE
SENSEX,1763209518196,2025-11-15T17:55:18.196,84472.41,84472.41,84641.35,84303.46,1328000,16.80,112179356265.65,YAHOO_FINANCE
SENSEX,1763209458196,2025-11-15T17:54:18.196,84470.43,84470.43,84639.37,84301.49,1329000,16.80,112261197968.40,YAHOO_FINANCE
SENSEX,1763209398196,2025-11-15T17:53:18.196,84468.45,84468.45,84637.39,84299.51,1330000,16.80,112343039645.36,YAHOO_FINANCE
SENSEX,1763209338196,2025-11-15T17:52:18.196,84466.48,84466.48,84635.41,84297.54,1331000,16.80,112424881568.46,YAHOO_FINANCE
SENSEX,1763209278196,2025-11-15T17:51:18.196,84464.51,84464.51,84633.44,84295.58,1332000,16.80,112506724010.02,YAHOO_FINANCE
SENSEX,1763209218196,2025-11-15T17:50:18.196,84462.54,84462.54,84631.47,84293.62,1333000,16.80,112588567242.70,YAHOO_FINANCE
SENSEX,1763209158196,2025-11-15T17:49:18.196,84460.58,84460.58,84629.50,84291.66,1334000,16.80,112670411539.46,YAHOO_FINANCE
SENSEX,1763209098196,2025-11-15T17:48:18.196,84458.62,84458.62,84627.54,84289.70,1335000,16.80,112752257173.56,YAHOO_FINANCE
SENSEX,1763209038196,2025-11-15T17:47:18.196,84456.66,84456.66,84625.58,84287.75,1336000,16.80,112834104418.52,YAHOO_FINANCE
SENSEX,1763208978196,2025-11-15T17:46:18.196,84454.71,84454.71,84623.62,84285.81,1337000,16.80,112915953548.08,YAHOO_FINANCE
SENSEX,1763208918196,2025-11-15T17:45:18.196,84452.77,84452.77,84621.67,84283.86,1338000,16.80,112997804836.18,YAHOO_FINANCE
SENSEX,1763208858196,2025-11-15T17:44:18.196,84450.83,84450.83,84619.73,84281.93,1339000,16.80,113079658556.95,YAHOO_FINANCE
SENSEX,1763208798196,2025-11-15T17:43:18.196,84448.89,84448.89,84617.79,84279.99,1340000,16.80,113161514984.66,YAHOO_FINANCE
SENSEX,1763208738196,2025-11-15T17:42:18.196,84446.96,84446.96,84615.85,84278.07,1341000,16.80,113243374393.68,YAHOO_FINANCE
SENSEX,1763208678196,2025-11-15T17:41:18.196,84445.04,84445.04,84613.93,84276.14,1342000,16.80,113325237058.49,YAHOO_FINANCE
SENSEX,1763208618196,2025-11-15T17:40:18.196,84443.11,84443.11,84612.00,84274.23,1343000,16.80,113407103253.61,YAHOO_FINANCE
SENSEX,1763208558196,2025-11-15T17:39:18.196,84441.20,84441.20,84610.08,84272.32,1344000,16.80,113488973253.62,YAHOO_FINANCE
SENSEX,1763208498196,2025-11-15T17:38:18.196,84439.29,84439.29,84608.17,84270.41,1345000,16.80,113570847333.08,YAHOO_FINANCE
SENSEX,1763208438196,2025-11-15T17:37:18.196,84437.39,84437.39,84606.26,84268.51,1346000,16.80,113652725766.53,YAHOO_FINANCE
SENSEX,1763208378196,2025-11-15T17:36:18.196,84435.49,84435.49,84604.36,84266.62,1347000,16.80,113734608828.45,YAHOO_FINANCE
SENSEX,1763208318196,2025-11-15T17:35:18.196,84433.60,84433.60,84602.47,84264.74,1348000,16.80,113816496793.26,YAHOO_FINANCE
SENSEX,1763208258196,2025-11-15T17:34:18.196,84431.72,84431.72,84600.58,84262.86,1349000,16.80,113898389935.23,YAHOO_FINANCE
SENSEX,1763208198196,2025-11-15T17:33:18.196,84429.84,84429.84,84598.70,84260.98,1350000,16.80,113980288528.52,YAHOO_FINANCE
SENSEX,1763208138196,2025-11-15T17:32:18.196,84427.97,84427.97,84596.83,84259.12,1351000,16.80,114062192847.12,YAHOO_FINANCE
SENSEX,1763208078196,2025-11-15T17:31:18.196,84426.11,84426.11,84594.96,84257.26,1352000,16.80,114144103164.81,YAHOO_FINANCE
SENSEX,1763208018196,2025-11-15T17:30:18.196,84424.26,84424.26,84593.11,84255.41,1353000,16.80,114226019755.14,YAHOO_FINANCE
SENSEX,1763207958196,2025-11-15T17:29:18.196,84422.41,84422.41,84591.25,84253.56,1354000,16.80,114307942891.42,YAHOO_FINANCE
SENSEX,1763207898196,2025-11-15T17:28:18.196,84420.57,84420.57,84589.41,84251.73,1355000,16.80,114389872846.67,YAHOO_FINANCE
SENSEX,1763207838196,2025-11-15T17:27:18.196,84418.74,84418.74,84587.58,84249.90,1356000,16.80,114471809893.58,YAHOO_FINANCE
SENSEX,1763207778196,2025-11-15T17:26:18.196,84416.92,84416.92,84585.75,84248.08,1357000,16.80,114553754304.52,YAHOO_FINANCE
SENSEX,1763207718196,2025-11-15T17:25:18.196,84415.10,84415.10,84583.93,84246.27,1358000,16.80,114635706351.49,YAHOO_FINANCE
SENSEX,1763207658196,2025-11-15T17:24:18.196,84413.29,84413.29,84582.12,84244.47,1359000,16.80,114717666306.07,YAHOO_FINANCE
SENSEX,1763207598196,2025-11-15T17:23:18.196,84411.50,84411.50,84580.32,84242.67,1360000,16.80,114799634439.42,YAHOO_FINANCE
